Gebiet,Wahlberechtigte,Waehler,Ungueltige_Erststimmen,Ungueltige_Zeitstimmen,Gueltige_Erststimmen,Gueltige_Zweitstimmen,SPD_Erststimmen,SPD_Zweitstimmen,Union_gesamt_Erststimmen,Union_gesamt_Zweitstimmen,CDU_Erststimmen,CDU_Zweitstimmen,CSU_Erststimmen,CSU_Zweitstimmen,GRUENE_Erststimmen,GRUENE_Zweitstimmen,FDP_Erststimmen,FDP_Zweitstimmen,Linke_Erststimmen,Linke_Zweitstimmen,Afd_Erststimmen,Afd_Zweitstimmen
BUNDESGEBIET,44088935,39279529,434176,338841,38845353,38940687,15686033,14865807,20262260,18998545,15943460,14857680,4318800,4140865,1609855,2167431,1087918,2706942,,,,
