Gebiet,Wahlberechtigte,Waehler,Ungueltige_Erststimmen,Ungueltige_Zeitstimmen,Gueltige_Erststimmen,Gueltige_Zweitstimmen,SPD_Erststimmen,SPD_Zweitstimmen,Union_gesamt_Erststimmen,Union_gesamt_Zweitstimmen,CDU_Erststimmen,CDU_Zweitstimmen,CSU_Erststimmen,CSU_Zweitstimmen,GRUENE_Erststimmen,GRUENE_Zweitstimmen,FDP_Erststimmen,FDP_Zweitstimmen,Linke_Erststimmen,Linke_Zweitstimmen,Afd_Erststimmen,Afd_Zweitstimmen
BUNDESGEBIET,43231741,38292176,485645,353115,37806531,37938981,16808861,16260677,17408572,16897659,13467207,12989200,3941365,3908459,732619,569589,2720480,4030999,,,,
